delta_E_Z,delta_E_OH,delta_E_M_f,delta_E_SFR_f,r mag
-0.0023800874966669466,-0.07632632277777596,-0.0710158644444494,-0.25481933947688895,18.31807
-0.005663591655333228,-0.045527133111113116,-0.22118552277777503,0.4602471569833334,20.04354
-0.00297577629644441,0.01599289022222372,-0.03442527086667013,-0.06507652776533313,18.73663
5.2370321777767126e-05,0.05235653188888634,0.00909846955556226,-0.03506681177244442,18.32837
0.00014694329799999628,0.11968627611110705,0.07504990380001253,0.20105554900422296,18.87751
0.001007225077555532,-0.0278455534222104,-0.060347079866659215,-0.026051865501335092,18.91752
-0.001592882854444394,-0.025024188777784673,-0.001511813222226266,-0.19118662181822166,18.17136
-0.0043646085617777,0.07730628000000017,0.0071305653333482155,0.011435422519333424,18.42669
0.003594581846444435,0.07302740088889337,0.0958268743555557,0.026525051701555946,18.63577
0.002468646641555536,0.06569425644445559,-0.009328575111105408,0.028370465519333365,19.03239
0.004333508162444391,-0.005753316888894133,0.04065207233334789,-0.08329626875711094,17.27592
-0.0006855404924444308,-0.06006229799999119,-0.03838087966666848,0.07682239151933379,18.76761
-0.003957139668444465,0.016183908555548854,-0.17993062964444917,-0.29482652530222175,18.60577
-0.00450415105688888,0.05655661844444637,-0.04622752788888995,0.26432627839777784,18.37823
-0.0005667638084444274,0.06467968811111113,0.07375438822223579,-0.0029712870422221593,17.88797
-0.0017068621462222322,-0.01482154855555784,-0.04481474926667417,-0.31729965559377815,18.41926
0.00255149467799997,-0.095898752222217,-0.017311857688891763,0.10221857156177738,18.72411
0.00038614425288893,0.06080111322222059,0.07075999988889414,0.13313230728511016,17.62139
0.0005395784173331392,0.06688731822223559,0.1316814471111094,0.07637165695888887,18.56436
0.0612527472137778,0.11609167300000856,0.27081215999999486,0.4868704659262226,18.89456
0.002497797770222132,-0.005595663111121141,0.007424838111116827,0.3106051284651109,18.13183
-0.0009647834720000123,0.1267753403333316,-0.10868910266666276,0.04721025242000132,18.15201
0.0013220312657778316,-0.02795681588889032,0.00751411377778588,-0.19390259531577753,18.29758
0.0015919464262220823,0.072813859888889,-0.2617369867999919,-0.023308036523333603,17.41632
0.004661749562444389,0.0401021847777816,-0.001010972000010213,0.12074581633999998,19.27315
-0.00026173364422216183,0.025585444555552783,-0.007663193444436445,-0.06941627613399992,18.73947
0.0009622873524445658,-0.03658966788889195,-0.027290718555546434,-0.08599709457177823,18.23161
-0.002335300744888913,-0.11163350577777997,-0.05367580444444009,0.15960974813333229,18.28422
-0.004498970833555618,-0.09225793677777006,-0.009943379844433053,-0.10968533845155545,18.93278
0.005762188800888954,-0.01139573655555104,0.03478935933330973,0.2996430795071112,18.71203
-0.0016365526346666381,0.1754571136666705,-0.05532238544443224,0.01491009196911125,17.10276
-0.0020616042817777486,0.006555599888899977,-0.04593297299999577,0.23854852415755562,18.0853
-0.005572202683777588,0.09711487566665511,-0.03225359933332861,0.3962535974937783,18.33498
-0.0007902038617778051,0.0119300553333197,-0.10342846522223681,0.2825544927939991,17.63462
0.00157545151755549,0.16128618666666128,0.12076459233332493,0.10237311809822208,18.40637
0.0034961297293333166,0.23323931322222613,0.09347693846666694,0.2848916979111118,19.14656
0.011180988788000057,0.01394859855556696,0.08244413255554228,0.2153079505253333,19.70339
-0.0014339891182222272,-0.09164370711112824,-0.003750609111101255,0.22318415693311133,18.22495
-0.001135336726666665,0.2517845511111094,-0.015005620222220628,0.2616926754166653,18.33742
-0.0006822756822222054,-0.014169725666675959,-0.007020995111108874,0.17379025299311107,18.32292
-0.006513462106222265,-0.024811133444453404,-0.03220133577776707,-0.046763700325333335,18.80589
0.0008714552231111061,0.07054569551112166,0.0048137341333216455,0.16942372531911087,19.53269
0.004971861671333386,0.08828944688888996,0.1676982327555505,0.3061585822111137,19.66282
0.0007579751682222219,-0.030453210000001008,-0.014848007666671492,0.008142822800444288,18.56938
-0.031853489691333614,-0.11069209233333055,-0.42660587106665915,-0.10245119115711065,19.39399
0.03119677585933338,0.08881870113332724,1.4745839303333437,1.6487091432808891,19.33891
0.005416559174666675,0.271009685222225,0.11891337231111443,0.17735640330044422,17.4843
0.0015485715693334123,-0.0027314218888871977,0.03594763466665718,0.16238100238222286,18.32306
0.000646726899333365,0.10376253011110848,-0.008591683111115245,-0.16010530382199994,18.06592
0.000627419934000055,-0.002160865444444937,-0.050193333111101524,-0.024455700498222488,17.92627
-0.005808067957111085,-0.09941735422220432,-0.02505423600000256,-0.08718685458266584,18.76304
0.007038842148666624,-0.031165650555552205,-0.04995848022221061,0.1279739837473327,18.45382
0.004970301746222247,-0.02406550233333249,0.047841167999997936,-0.10220191380688898,18.42273
0.005835219791555539,-0.3502506372000056,0.1048761082666756,-0.3609141564291096,18.62345
-0.008938652237777595,0.06054725333332378,0.07759611482221906,-0.07594732408644449,19.31284
0.0062401662937777574,0.013638092422228354,-0.38501424875554413,-4.360016562440222,19.33329
0.0004782850768888028,0.14208624426666283,0.005557004022216816,0.30403274923333345,19.26161
0.0034724957824445873,0.04858192255556304,-0.016902691888899923,0.011961805276444436,18.59562
0.009616536327110986,0.08151897700000532,-0.013440600555565396,-0.24277181740955567,19.48365
0.008810680348000019,-0.17694512166667486,0.0502763948888969,0.44748624637244494,19.5295
0.004846523992222199,0.06305951622222317,0.03826569788889245,0.08988367302222244,18.9328
0.008436642247999993,0.009182745666668879,0.1085758021111154,0.7431260639860009,18.57991
0.007396201095111063,-0.0549662725555482,0.010341773777787111,-0.14260668464444431,18.32026
-0.004166268509111101,-0.09625184200000092,-0.037830874555563554,-0.18152407704377793,18.77467
-0.0020771191924444377,0.3081933959999965,0.013619737444447111,-0.03168420775999903,19.17129
-8.884323355547175e-05,0.0030814764444517806,0.025059504888886863,-0.20581056021933328,18.41514
0.0032674963522222877,-0.06449262133334344,-0.03078877644443878,0.0587893813060002,19.80195
0.002625123074666613,0.03814291466667363,0.04416679677777324,0.18714529696711096,17.80337
-0.023487908071777558,-0.0878255284444478,-0.3324756146666754,-0.014064854300666951,18.96529
0.0013976544724444498,0.017896249333338332,0.09681328973332626,0.062287032994667424,19.18754
0.003928495337777789,0.03343935500001294,0.04444694633332702,-0.014151015908443254,18.83897
-0.0025098753657777223,0.03896798666667678,-0.02156100822222129,0.209258137654,18.10966
-0.0003455869811110901,-0.13250328922221577,0.03591861513332617,0.20875280583866673,19.65126
-0.0041730734346666215,0.05701454400001005,-0.11378977211112407,-0.2639836599133325,19.0092
0.00031828120066665355,0.005031654555564202,-0.053288639777774094,0.05895349673555672,18.92073
0.0021560132700000345,0.1427386345555579,0.07793595344444348,0.29048741480999996,18.80359
-0.002077728647999974,-0.005108626333337085,-0.02367846433333831,0.10678318175955537,17.62486
-0.03157142496799989,-0.02682546444444789,-0.13542795237778193,-0.3240544452664442,18.98937
-0.0032593349973333713,0.04040250366666598,-0.06701591906666948,-0.04591417096400019,18.46249
0.00039865862088885734,-0.05972179155554791,0.009745889777775574,-0.0037152883586677454,18.56099
0.005325200499555555,0.014564936777780702,0.13207640597777814,0.03315143169955714,19.45492
0.005349496408444274,0.09907108822222987,0.05969706322222379,0.212654111884222,17.93939
0.0015703983904444066,-0.1629149319999943,-0.023519077977772973,0.03690990764133317,18.9832
-0.00020805245133344308,0.004900946555542518,0.0012128906666646344,0.01342438676488883,18.48005
0.001548687485333343,0.1705685594444475,0.03069592111110886,-0.03777985614022222,18.39584
0.004254347292888802,0.15213514655554938,0.111310982000008,0.2558438589837785,19.09581
0.00872386371666678,0.12016420177777754,0.03960496500000232,-0.020698021405777752,19.86659
0.0011745458884444282,-0.023557174888891197,0.01258012153333432,0.08803212604222277,18.21495
-0.0037265907737775716,-0.08631967266666507,-0.09198531893334305,-0.002805116624666648,19.2981
0.003829710037555542,0.001489779777784861,0.029443959888896032,0.17896171203644406,18.47471
0.0025954740455554764,-0.08019031877777216,-0.07820773111111023,-0.03945679814511102,18.37521
-0.0015316521664443666,-0.012992426888892794,0.003443438888883321,-0.21359720569511076,19.04331
-0.004007095735777677,-0.03265137299999665,-0.11911026055555318,-0.39491401079644467,18.24886
0.0014001659271111189,-0.0062998055555549826,-0.02326226955555022,0.13015271098866682,17.11172
-0.04334446950844423,-0.0401756775777784,0.6099753020888894,0.17196567684622177,20.28774
-0.010755041926222203,-0.0089384144444562,-0.02356218822222189,-0.06944667396555593,18.4822
0.003303025697777698,0.04755447233334209,0.052209005222223936,0.15496832876777789,18.44126
0.004339305468666815,0.03895556322222404,-0.028558980444445936,0.009815457288888774,18.39561
0.002763993842221757,-0.10379641011110863,-0.10730634199999045,-0.0008987511671119108,19.41974
-0.0034349687419999997,-0.056176156999995897,-0.11341899577777603,-0.2418467912244434,19.15927
-0.0040696617371111105,-0.09127444677777063,-0.08741860091110887,-0.02864496079333234,18.71123
0.0010064544411110682,0.16649832144443444,0.023306542333342506,0.047917225528888885,19.34287
-0.0011425377526666086,0.0796594264444348,-0.03804263588888546,-0.023275910012444438,18.28608
-0.0014182931073333377,0.08430440200000433,-0.04493317322222623,0.06463825286044456,19.10597
-0.004425248650888891,-0.03640283866665861,-0.16396170802222354,-0.146643160044446,18.77448
0.0030261723404445134,0.16721941333332602,0.11096103993333273,0.0012645624266661715,18.23507
0.006620879858666655,0.04865747799999376,0.16265266088889696,0.19062813191577738,18.006
-0.019581523805333068,-0.016975197555554544,-0.6246832924666759,0.22430487779755648,19.96324
0.0008624227397778031,-0.05977236755555104,-0.04514333544444682,-0.0022922147413334537,18.26971
-0.0016048093115555648,-0.06672138388888804,-0.04198727868889662,0.012201983683997941,18.50573
0.004350813321111341,-0.037936500555561636,-0.07924070177777232,0.0491055913213333,18.9977
0.01102563456022225,-0.11717941666665688,0.082419995222212,0.056099326664667215,18.85819
-0.0015890221133333104,0.06693959199999,-0.06198924555556218,-0.09986621899199999,18.65544
0.00024214538199992391,-0.10985929088888113,-0.01959863511110882,-0.03429167560666757,18.57024
0.003850502366222232,0.06254703699999986,0.06187856822223381,0.07185845715066666,17.92526
-0.0004718184613333176,0.007142232666669912,0.02129174055555083,0.0002864873944444443,17.44841
-0.00649420732199979,-0.05079883344443914,-0.026892032222233908,0.170243010478,19.66028
-0.000503977366444433,0.009947751111111458,-0.10850113575555831,-0.262056718944,18.54689
0.004043510975333266,0.001973233333327329,0.040607359222219586,-0.06311663826666669,19.09504
-0.00039736685666680316,0.08592020833333436,0.01989680540000016,0.1341760863166665,19.38429
0.0007967767700000489,-0.0031885757777754264,-0.07474337577776957,0.17122317840866658,18.09585
-0.0051112964579999864,-0.06041593777777088,-0.0018290327777812365,-0.1525607049606672,18.47129
-0.02115418901488869,-0.018689654777768183,-0.12117351826665868,0.07754547511555546,20.07083
0.0020312146455555707,0.0003051554444404303,-0.009994712444445497,0.22974515573777754,18.61384
0.003420668479333297,0.03229040522222526,-0.018721449577766336,0.10232564646711106,18.32203
-0.0010421615971112491,0.02484346111110547,0.013097620666670196,0.09352536539244438,17.65565
0.014096395403333406,-0.049210358888894135,0.24920563388888617,-0.2567158016275549,18.64855
0.00399684858399995,-0.12998082177777448,0.008901732066664891,0.010317928247555203,18.29702
0.006265743699555574,-0.06449616117776635,0.1884332016000041,0.11868385706933182,19.46558
-0.0030461445822222988,0.000983212333336425,0.023230388444456906,0.12891973080977776,18.50145
0.0020877167080000647,0.005529977444441059,0.07676125288888969,0.3280342503220001,18.83794
0.0031915566668888964,0.04222068266666845,0.08043290642222622,0.2021259785599996,17.93283
-0.0015860584253333324,-0.058016222888895186,-0.06850686559999275,0.28630778563511106,17.93391
-0.00017541698711109888,-0.13694798444445588,-0.07791221584445296,0.14405983092977792,19.12094
-0.0017726114693333295,-0.004253571666664513,0.018781980888894267,0.22014619985999873,18.54423
0.012484155989999982,0.00455260066665808,0.30805739922223907,-0.06098598911999986,18.39403
0.010522167288666659,-0.015364273999999511,0.057176826444447215,-0.23382214795399975,18.42507
0.0033826748615556623,-0.016787721777774323,0.020095246222217256,0.17866843691488932,18.46566
0.00011196314022231257,-0.02721987433333517,0.05706335366667403,-0.2278411875062223,18.05466
0.004470334633333378,0.07714815833332977,0.0928536246666738,0.009085929120222436,18.66765
0.002138015739333317,0.07503822922222625,0.009022390644426892,-0.010319462511778399,19.1684
0.0028943122326666737,0.05326796822222235,0.05824594522221638,-0.2102044396719993,19.57433
0.000213111381777778,-0.017543580555550164,-0.0637117414444397,-0.05053725975222209,18.3664
-0.00441179485400002,-0.027588699888895007,-0.11089401077777872,-0.1060042380142221,18.0387
-0.0015821772213334,0.03630506366665642,-0.022301620111111475,0.07083282319199985,19.10406
-0.0017367644539999783,0.05764250400001103,0.06813317266666274,0.18659529297466704,19.07042
0.019935518663999924,0.20154425855555758,0.1725786766222086,-0.1605822216364442,19.16296
-0.002157985592888906,-0.037123855111097726,-0.03242895855555794,-0.2795922671455552,18.46015
0.002433665042444605,0.0753344866666712,0.10272369755554855,0.3703799160531112,17.61983
0.003001901882666788,0.008905550777775773,0.04862002122221476,0.11341653475000019,18.04617
0.0045990715884444075,-0.010067564444447896,0.054189611777781366,0.027860958605555375,18.20024
0.002687651259555633,0.013153205444449867,0.025675577000003003,0.12363361717911125,17.95978
0.0006986864746666155,0.2864484704444408,0.04887805766666986,-0.19803852958888846,18.65583
-0.0008884975564444897,-0.014851733444448456,-0.13837631400000383,0.0034874873560002406,18.64036
-0.03899669173177775,-0.03172172499999881,-0.011204770933339603,-0.031519309773111015,19.80003
0.001448286273333363,-0.04890236866666342,-0.03993521944446066,-0.30941567423288896,18.47608
-0.0021389308015555553,0.02549534877776871,-0.017875355333339726,-0.10043165628133321,18.68584
-0.00026747993155568084,-0.1513189044444445,0.04685831877777957,-0.4889491020322231,17.95857
0.0031607414068888923,0.09383789766666162,0.03413324288888653,0.47141345886733316,17.60745
-0.0018191715568888905,-0.015106788000005977,-0.08531922000001302,-0.0863721846522223,17.542
0.002920088419555558,0.02350839977777852,0.037141666200005474,0.1555886358862223,18.60402
-0.0030539064395556093,-0.11238721344444258,-0.015191979666671074,0.022878562431333627,19.20259
-0.00043791827777772685,0.061687829555548745,-0.021648978777774275,0.0023553345864445463,19.94173
0.009086367893333308,0.10231185477778304,-0.03281884744445307,-0.05562406220333371,18.11665
-0.004196976370444444,-0.05419973066666195,-0.08069751511111356,0.025696369503334315,18.41721
0.1329131590571112,0.17280840253333984,0.7961797331111224,1.1219513857357781,20.1131
-0.00701173047600008,-0.03250145533333182,4.730999999935648e-05,-0.09482047923111106,18.33379
0.001521733129555558,-0.03498463388887885,0.005193584555557962,0.14619755936911116,17.56438
0.002749114851777798,-0.11766513188888084,0.0022719556666679352,-0.14193381487088852,17.98305
0.0016568968357777575,0.15429532011110858,-0.03910885422222421,0.05552542648422165,18.38966
0.0022686420937777577,-0.020777025222226797,-0.0010355178888907801,-0.2256350507313334,18.41751
0.0033170249984446343,0.1197995959999858,-0.03916570566665989,0.08533967841733345,18.83267
-0.004184631029333183,-0.025168874777770966,-0.06747755133332767,-0.3184772116968882,17.83888
-0.0017689142099999305,0.0353237992222315,-0.07267296911111565,0.07108721309111132,18.26333
0.0036856744482222092,-0.0586381669999998,0.023750742222226506,-0.10029769463999999,18.39303
0.003495309461555615,-0.015807559000005966,0.046450881333338856,0.02904473964222193,17.27672
0.0035547229944444536,-0.09107361577778583,0.05363712188888847,0.018116124163332303,17.90425
0.004067540276222192,0.038021680555562654,0.02882496877778351,0.21556777192111154,18.6622
0.0015354315228889998,0.09392355933334073,0.08773674344444338,0.17194320555066667,18.05417
0.004212007308000018,-0.11850831633333136,0.052608399666675965,0.20348003135355575,18.82116
0.0004506992213333498,-0.049954228666670986,0.013219036911110038,0.24017627286355614,17.76611
0.007323241645777748,-0.05298636344445207,0.20770309611109816,0.19292649476688983,17.99672
-0.007318015429555527,0.1392917640000011,0.009339722555544938,0.13965075118822223,18.74997
0.001586770481555623,0.02549391866666184,0.058049196666676295,0.1237994649764449,19.02678
-0.008223693969111032,-0.0520764251111121,-0.021663393822221266,-0.19942345094622235,18.98685
-0.0014553763508889095,0.06285907877777674,0.034916891777781345,0.21509756147911135,17.53175
0.0034234830926667126,0.0716006793333328,0.14357738613333026,0.202816090676,19.3053
-0.0020800978620000715,0.049285608888890664,-0.0035924683333288243,0.20382114546888894,18.61636
-0.0034442558415555408,0.21802963275555243,0.06263510724443577,0.2142289171551115,19.21199
-0.0006933700093332551,-0.01616871999998537,-0.016707512333326235,-0.12320640755422235,18.49353
0.004244341635111143,-0.01265136855555049,0.09335972955555505,0.07655291519155559,18.26207
0.006348897875777795,-0.07657863011110422,0.22282019099999495,0.29565132277755657,18.24628
0.005203175874666635,-0.03757315566666364,-0.08697402299999801,-0.049579862034666855,18.14491
-0.003108660358888911,-0.09752126411110318,-0.12974940299999993,-0.20966546387444485,17.90928
1.495272533336145e-05,0.027886448111111406,-0.007961712777765584,0.07564748182977782,18.15137
0.0044374345175555024,0.3008362519555554,-0.03988102628889223,0.013214059711777248,20.12568
-0.012130574259555105,-0.013771942999996512,0.060172619800010096,-0.03697890943088811,20.06535
0.00043115104111085545,0.029090212111112734,-0.06299110626665971,-0.20347624221577748,19.75556
0.003983440049777631,-0.04861659488889458,-0.002925554333335967,-0.11603637590022205,18.57748
0.0005706334324443174,0.011053644333332002,0.03605476400000107,-0.16497549596244487,18.25809
0.0005135724122222601,0.09717841877777289,-0.01878901933332422,-0.44085461113844526,18.85773
-0.0002706205440000248,-0.004309075111113003,-0.05900596055556129,-0.10335105044866633,17.68599
-0.000292890516444419,0.04537184777778158,0.029035862111109978,0.08248590403333339,18.2177
0.005128701951111148,-0.0326201253333398,0.07034239822221977,0.28518322126000006,18.95364
0.018056629907111127,0.1147289285555626,0.23722664635556256,0.17777521073777763,18.79516
-0.002755543423333187,-0.09401841602221594,-0.030719994666668526,-0.11214148236311117,19.1103
0.030278049169999932,-0.062408305133338615,0.0010560214666632817,0.5792111485848888,20.34604
-0.000749654377333292,-0.012405915888891172,-0.005931130555556052,-0.005706648050000096,18.21946
-0.0048891600291111476,-0.01988969433333132,-0.04886133644443014,0.17987632804955553,17.91008
-0.0015389773635556409,0.06210367100000447,0.0741591534666668,-0.0558795044506665,18.2865
-0.0010172311064445133,0.03074445233333556,0.014535982888896015,-0.05788323930888861,18.68511
0.0035925925633333855,0.16334458271111707,0.15213289048887013,0.16667309132111113,19.8494
-0.0051272954464444825,0.023922184222216814,-0.07763120973334026,0.13855917898177783,19.17614
0.0014256228477778216,0.016552544777779232,0.008962806222221786,0.10083788473911098,18.6287
0.01220652017666668,-0.0012549585555614584,0.15260141911110203,0.3645020135171111,18.6296
-0.0015796342055555412,-0.0012804661111118776,-0.06798040711111852,0.05526753365199997,18.19981
0.0028093580626666545,-0.10493236222222002,0.009688287111110583,-0.24587079568199988,18.38604
-0.0007648610424444563,-0.04116955033333802,-0.036470140111120486,-0.04494514152644424,18.77089
-0.0003500040393333709,-0.017563814222226526,-0.09367364300000602,-0.16771654855444407,17.74577
0.005603504590444369,-0.025251773111104825,-0.019649364222219745,0.30984131907866663,17.72012
-0.0008249805653333664,0.04944715522222509,-0.013226051666666905,0.04914913889777783,18.87026
-0.004629856723111142,-0.024243762666662505,0.05835307633332398,-0.4879205161777771,17.95124
0.002646112789111109,0.18383267622222732,0.0775166097777813,-0.16133988566711055,18.99715
0.004486516121777695,-0.03128274977777323,0.08336181717777791,0.13536571587288937,18.99506
0.0020429895213332633,0.05510223977778139,0.02569704077776791,0.0018122426731111835,18.24771
0.0032095567404444997,-0.030391551666667738,0.008362020555557237,0.23870089501622205,17.96607
-0.007874624848444409,0.13425029266666044,0.04902360911111536,-0.1632785371920007,18.97777
0.0009397071153332964,-0.08674309911111244,-0.03143944022222378,0.02994700260888805,18.78153
-0.0019347194351111846,0.06695788444443806,-0.043812270666668596,-0.2096517610935551,17.76583
0.0038835073597777575,-0.0097561320000068,0.009277044333336093,0.2796677536055555,18.20784
-0.004474836989999967,-0.20964870822223602,-0.15298324988889433,-0.0798074286933328,18.29974
-0.002853305388666641,0.07364716466666898,0.04312246766667194,-0.04541462198866686,18.10796
0.002544495174222252,0.0649862702222137,0.08306408679998256,-0.2772728907171105,18.56171
0.001002487807777619,0.013151271333335046,0.0555613965555537,-0.016490097861778574,18.10395
-0.025721251877333484,0.133982943955548,-0.04900465404445775,-0.2823570678655567,19.05103
0.06758493291711107,-0.13285630411111526,0.1625143028666649,0.8632706570091111,19.68773
0.00315457411333335,-0.016162713777767124,-0.003653870888891575,-0.03813041810044421,17.83716
0.014467212332444551,-0.05202461077777443,0.000403138777771872,-0.4028716427037775,19.05476
-0.00265764339511107,-0.0229631574444511,-0.019199472777780002,0.06080345621533312,18.07212
0.00283383180422226,-0.03332567300001443,0.031173882511124518,0.19072125345666646,18.38233
0.013514626631777769,0.022404624333342227,0.5540155582666726,0.00021714112088888626,17.69373
-0.003452364038666833,0.014944576777775609,0.10033217077778112,-0.022740306432000035,19.15289
